pincode,locality,city,state,lat,lon,offices,accuracy
614625,Kakkarai,Thanjavur,Tamil Nadu,10.6056,79.2697,12,4
614626,Ambalapattu,Thanjavur,Tamil Nadu,10.5299,79.2728,9,4
614628,Idayathi,Thanjavur,Tamil Nadu,10.4261,79.2084,8,4
614629,Adambur,Pudukkottai,Tamil Nadu,10.2241,78.865,7,4
614630,Attani,Pudukkottai,Tamil Nadu,10.1228,79.0903,7,4
614701,Adirampattinam,Thanjavur,Tamil Nadu,10.3385,79.3685,7,4
614702,Ariyalur,Tiruvarur,Tamil Nadu,10.4852,79.5582,4,4
614703,Idumbavanam,Tiruvarur,Tamil Nadu,10.5209,79.652,11,4
614704,Alangadu,Tiruvarur,Tamil Nadu,10.6797,79.501,11,4
614705,Karunavur,Tiruvarur,Tamil Nadu,10.5133,79.5091,7,4
614706,Kummattitidal,Tiruvarur,Tamil Nadu,10.5452,79.4941,5,1
614707,Adanur,Nagapattinam,Tamil Nadu,10.3789,79.7879,7,4
614708,Kottur (Tiruvarur),Tiruvarur,Tamil Nadu,10.5452,79.4941,6,1
614710,Mangudi,Tiruvarur,Tamil Nadu,10.6111,79.5433,6,4
614711,Arunthavambulam,Nagapattinam,Tamil Nadu,10.8494,79.7389,10,4
614712,Manakudi,Nagapattinam,Tamil Nadu,10.8494,79.7389,6,4
614713,Tiruturaipundi Bazaar,Tiruvarur,Tamil Nadu,10.6797,79.536,3,1
614714,Annapettai,Nagapattinam,Tamil Nadu,10.4292,79.6498,10,4
614715,Divammapuram,Tiruvarur,Tamil Nadu,10.6797,79.536,10,4
614716,Kattimodu,Tiruvarur,Tamil Nadu,10.5032,79.6609,5,4
614717,Adichapuram,Tiruvarur,Tamil Nadu,10.6041,79.5264,8,4
614723,Alagiyanayakipuram,Thanjavur,Tamil Nadu,10.282,79.3122,5,4
614738,Jambavanodai,Tiruvarur,Tamil Nadu,10.5682,79.4143,1,1
614801,Arasarkulam,Pudukkottai,Tamil Nadu,10.3586,78.8812,3,1
614802,Karambakadu,Thanjavur,Tamil Nadu,10.2744,79.2782,7,4
614803,Chokkanathapuram,Thanjavur,Tamil Nadu,10.6716,79.2413,6,4
614804,Kalagam,Thanjavur,Tamil Nadu,10.2848,79.1966,12,4
614805,Subramaniapuram (Pudukkottai),Pudukkottai,Tamil Nadu,10.3586,78.8812,4,1
614806,Avarikadu,Nagapattinam,Tamil Nadu,10.8494,79.7389,8,4
614807,Kodiakkadu,Nagapattinam,Tamil Nadu,10.8494,79.7389,2,1
614808,Katripulam,Nagapattinam,Tamil Nadu,10.8494,79.7389,5,1
614809,Arkattuthurai,Nagapattinam,Tamil Nadu,10.4705,79.8325,9,4
614810,Agasthiampalli,Nagapattinam,Tamil Nadu,10.3721,79.851,3,4
614901,Alampallam,Thanjavur,Tamil Nadu,10.4847,79.3414,7,4
614902,Athankaraipatti,Thanjavur,Tamil Nadu,10.6716,79.2413,14,4
614903,Andami,Thanjavur,Tamil Nadu,10.4882,79.4044,12,4
614904,Azhiavaikal,Thanjavur,Tamil Nadu,10.6716,79.2413,11,4
614905,Tirumangalakottai,Thanjavur,Tamil Nadu,10.5715,79.3815,4,4
614906,Athikottai,Thanjavur,Tamil Nadu,10.4571,79.3728,5,4
620001,Tiruchirappalli Cantonment,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,8,1
620002,Tiruchirappalli Townhall,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,3,1
620003,Salainagar,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,3,1
620004,Ambikapuram (Tiruchirappalli),Tiruchirappalli,Tamil Nadu,10.7823,78.7245,5,4
620005,Srinivasanagar (Tiruchirappalli),Tiruchirappalli,Tamil Nadu,10.849,78.7428,6,4
620006,Ammamandapam,Tiruchirappalli,Tamil Nadu,10.8711,78.665,6,4
620007,Tiruchirappalli Airport,Tiruchirappalli,Tamil Nadu,10.7339,78.7184,2,4
620008,Clock Tower (Tiruchirappalli),Tiruchirappalli,Tamil Nadu,10.8889,78.5704,3,4
620009,Ariyavur,Tiruchirappalli,Tamil Nadu,10.7643,78.6079,7,4
620010,Ariyamangalam,Tiruchirappalli,Tamil Nadu,10.8209,78.7285,4,4
620011,Alathur,Tiruchirappalli,Tamil Nadu,10.7498,78.7763,4,1
620012,Craw Ford Colony,Tiruchirappalli,Tamil Nadu,10.8202,78.7028,5,4
620013,Jainagar (Tiruchirappalli),Tiruchirappalli,Tamil Nadu,10.8121,78.7937,8,4
620014,Administrative Office(BHEL),Tiruchirappalli,Tamil Nadu,10.7498,78.7763,4,1
620015,Asoor,Tiruchirappalli,Tamil Nadu,10.7525,78.8021,6,4
620016,Navalpattu,Tiruchirappalli,Tamil Nadu,10.7505,78.7763,2,4
620017,Puthur,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,2,4
620018,Thillai Nagar,Tiruchirappalli,Tamil Nadu,10.7498,78.7763,1,1
620019,Pappakurichi Kattur,Tiruchirappalli,Tamil Nadu,10.7498,78.7763,1,1
620020,P & T Colony (Tiruchirappalli),Tiruchirappalli,Tamil Nadu,10.6605,78.7889,7,1
620021,K.K.Nagar (Tiruchirappalli),Tiruchirappalli,Tamil Nadu,10.6605,78.7889,2,1
620022,Thuvakudimalai,Tiruchirappalli,Tamil Nadu,10.6605,78.7889,1,1
620023,Khajanagar,Tiruchirappalli,Tamil Nadu,10.6605,78.7889,1,1
620024,Bharathidasan University,Tiruchirappalli,Tamil Nadu,10.6605,78.7889,1,1
620025,Hapf Township,Tiruchirappalli,Tamil Nadu,10.6605,78.7889,3,4
620026,Annanagar,Tiruchirappalli,Tamil Nadu,10.6605,78.7889,1,1
620101,Allur,Tiruchirappalli,Tamil Nadu,10.8607,78.6519,3,4
620102,Adavathur,Tiruchirappalli,Tamil Nadu,10.8202,78.6282,9,4
621001,Baderpettai,Tiruchirappalli,Tamil Nadu,11.1717,78.5301,9,4
621002,Kinathur,Tiruchirappalli,Tamil Nadu,11.1481,78.8147,13,4
621003,Alathudayanpatti,Tiruchirappalli,Tamil Nadu,11.2421,78.5007,8,4
621004,Kilakunnupatti,Tiruchirappalli,Tamil Nadu,11.0981,78.6528,5,4
621005,Alagiamanavalam,Tiruchirappalli,Tamil Nadu,11.0269,78.746,10,4
621006,Pulivalam (Tiruchirappalli),Tiruchirappalli,Tamil Nadu,10.8889,78.5704,7,4
621007,Abinimangalam,Tiruchirappalli,Tamil Nadu,11.0579,78.6958,3,4
621008,Govindapuram,Tiruchirappalli,Tamil Nadu,11.2148,78.628,9,4
621009,Kattukulam,Tiruchirappalli,Tamil Nadu,11.1365,78.6283,4,1
621010,Turaiyur Bus Stand,Tiruchirappalli,Tamil Nadu,11.2554,78.4921,3,1
621011,Nachilipatti,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,8,4
621012,Koppampatti,Tiruchirappalli,Tamil Nadu,11.2938,78.4964,6,4
621014,Adhanur,Tiruchirappalli,Tamil Nadu,11.0481,78.5704,7,4
621101,Ammapalayam,Perambalur,Tamil Nadu,11.2181,78.7443,5,4
621102,Annamangalam,Perambalur,Tamil Nadu,11.3175,78.7888,3,4
621103,A.Mettur,Perambalur,Tamil Nadu,11.3647,78.7245,6,4
621104,Bommanapadi,Perambalur,Tamil Nadu,11.1374,78.7934,10,4
621105,Irungalur,Tiruchirappalli,Tamil Nadu,11.0057,78.7994,7,4
621106,Garudamangalam,Perambalur,Tamil Nadu,11.2733,78.893,4,4
621107,Alambadi,Perambalur,Tamil Nadu,11.2448,78.8196,5,4
621108,Agaramsigur,Perambalur,Tamil Nadu,11.3464,78.7736,8,4
621109,Alathur Gate,Perambalur,Tamil Nadu,11.1258,78.8588,7,4
621110,Kadambur,Perambalur,Tamil Nadu,11.3926,78.6642,4,4
621111,Neikuppai,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,3,1
621112,Devimangalam,Tiruchirappalli,Tamil Nadu,10.929,78.7463,4,4
621113,Ayilur,Perambalur,Tamil Nadu,11.233,78.893,6,4
621114,Kannapadi,Perambalur,Tamil Nadu,11.0885,78.716,3,4
621115,Ayikudi,Perambalur,Tamil Nadu,11.2988,78.9498,10,4
621116,Krishnapuram,Perambalur,Tamil Nadu,11.3879,78.7841,6,4
621117,Kaikalathur,Perambalur,Tamil Nadu,11.2733,78.893,11,4
621118,Adaikkampatti,Perambalur,Tamil Nadu,11.2153,78.7661,5,4
621133,Eraiyur (Perambalur),Perambalur,Tamil Nadu,11.2624,78.8227,3,1
621202,Ayyampalayam,Tiruchirappalli,Tamil Nadu,10.9305,78.5251,7,4
621203,Balasamudram (Tiruchirappalli),Tiruchirappalli,Tamil Nadu,10.9828,78.3161,5,4
621204,Amur,Tiruchirappalli,Tamil Nadu,10.9091,78.5588,4,4
621205,Jambunathapuram,Tiruchirappalli,Tamil Nadu,10.955,78.5488,8,4
621206,Devarappampatti,Tiruchirappalli,Tamil Nadu,11.0732,78.5441,8,4
621207,Chinnapallipalayam,Tiruchirappalli,Tamil Nadu,11.0498,78.4061,11,4
621208,Ammangudi,Tiruchirappalli,Tamil Nadu,11.0746,78.4788,8,4
621209,Alagarai,Tiruchirappalli,Tamil Nadu,10.9751,78.3844,4,4
621210,Alagapuri,Tiruchirappalli,Tamil Nadu,11.1726,78.447,7,4
621211,A.A. College,Tiruchirappalli,Tamil Nadu,10.6493,78.3691,9,4
621212,Perambalur Collectorate,Perambalur,Tamil Nadu,11.2733,78.893,3,1
621213,Cholanganallur,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,6,4
621214,Arachi,Tiruchirappalli,Tamil Nadu,11.1246,78.3994,9,4
621215,Arangoor,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,11,4
621216,Bikshandarkoil,Tiruchirappalli,Tamil Nadu,11.0063,78.5566,5,1
621217,Neiveli,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,6,4
621218,Edayathimangalam,Tiruchirappalli,Tamil Nadu,10.8629,78.7713,7,4
621219,Anukkur,Perambalur,Tamil Nadu,11.3327,78.8644,3,4
621220,Aranarai,Perambalur,Tamil Nadu,11.2408,78.8635,13,4
621301,Chinthamanipatti,Karur,Tamil Nadu,10.7696,78.2139,10,4
621302,Elamanam,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,10,4
621305,Kallupatti,Tiruchirappalli,Tamil Nadu,10.5482,78.4156,10,4
621306,Alipatti,Tiruchirappalli,Tamil Nadu,10.6197,78.4263,10,4
621307,Amayapuram,Tiruchirappalli,Tamil Nadu,10.5993,78.4126,11,4
621308,A.Pudupatti,Tiruchirappalli,Tamil Nadu,10.4339,78.5114,10,4
621310,Alagagoundanpatti,Tiruchirappalli,Tamil Nadu,10.4457,78.3676,8,4
621311,Adhanur,Karur,Tamil Nadu,10.843,78.1331,11,4
621312,Anampatti,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,8,4
621313,Alathur (Kulittalai),Karur,Tamil Nadu,10.843,78.1331,11,4
621314,Adhigaram,Tiruchirappalli,Tamil Nadu,10.368,78.3485,9,4
621315,Inamponnambalapatti,Tiruchirappalli,Tamil Nadu,10.4337,78.3154,11,4
621316,Erasanayakkanpatti,Pudukkottai,Tamil Nadu,10.6039,78.5685,13,4
621601,Lalgudi H.O,Tiruchirappalli,Tamil Nadu,11.0216,78.9534,1,1
621651,Alundalaipur,Tiruchirappalli,Tamil Nadu,11.0091,78.9204,10,4
621652,Kallakudi North,Tiruchirappalli,Tamil Nadu,11.0216,78.9534,4,1
621653,Kallagam,Tiruchirappalli,Tamil Nadu,11.0349,79.0083,6,4
621701,Ambapur,Ariyalur,Tamil Nadu,11.0449,79.2557,14,4
621702,Alangudi Mahajanam,Tiruchirappalli,Tamil Nadu,10.8788,78.914,6,4
621703,Angarai,Tiruchirappalli,Tamil Nadu,10.879,78.8162,8,4
621704,Ariyalur (Ariyalur),Ariyalur,Tamil Nadu,11.1269,79.1346,15,4
621705,Ayanathur,Ariyalur,Tamil Nadu,11.1605,79.2442,9,4
621706,Kattur Puvalur,Tiruchirappalli,Tamil Nadu,10.8889,78.5704,6,4
621707,Arungal,Ariyalur,Tamil Nadu,11.0155,79.0817,9,4
621708,Kunnam (Perambalur),Perambalur,Tamil Nadu,11.2383,79.0047,12,4
621709,Mathur (Ariyalur),Ariyalur,Tamil Nadu,11.357,79.1606,5,4
621710,Kilamaligai,Ariyalur,Tamil Nadu,11.2117,79.321,10,4
621711,Alambakkam,Tiruchirappalli,Tamil Nadu,10.9436,78.9155,9,4
621712,Agalanganallur,Tiruchirappalli,Tamil Nadu,10.9195,78.8314,8,4
621713,Manakkal (Ariyalur),Ariyalur,Tamil Nadu,11.1605,79.2442,13,4
621714,Sendurai (Ariyalur),Ariyalur,Tamil Nadu,11.2677,79.1703,9,4
621715,Alagiamanavalam,Ariyalur,Tamil Nadu,10.9686,79.1677,11,4
621716,Kadur,Perambalur,Tamil Nadu,11.2985,79.1122,9,4
621717,Andikurumbalur,Perambalur,Tamil Nadu,11.2733,78.893,8,4
621718,Anandavadi,Ariyalur,Tamil Nadu,11.2218,79.1517,7,4
621719,Adhanakurichi,Ariyalur,Tamil Nadu,11.3106,79.2566,8,4
621722,Alambadi,Tiruchirappalli,Tamil Nadu,10.9095,78.9893,3,4
621729,Ariyalur Cement Factory,Ariyalur,Tamil Nadu,11.1605,79.2442,1,1
621730,Cement Nagar Dalavoy,Ariyalur,Tamil Nadu,11.0087,79.1969,4,4
621801,Andimadam,Ariyalur,Tamil Nadu,11.3355,79.3771,2,4
621802,Angarayanallur,Ariyalur,Tamil Nadu,11.1912,79.36,9,4
621803,Anikduichan,Ariyalur,Tamil Nadu,11.0289,79.2366,12,1
621804,Udayarpalayam (Ariyalur),Ariyalur,Tamil Nadu,11.1605,79.2442,17,4
621805,Kilaneduvoi,Ariyalur,Tamil Nadu,11.3553,79.4186,5,4
621806,Devanur,Ariyalur,Tamil Nadu,11.1605,79.2442,7,4
621851,Aranmanaikurichi,Ariyalur,Tamil Nadu,10.9699,79.0255,7,4
622001,Pudukkottai Bus Stand,Pudukkottai,Tamil Nadu,10.3559,78.6876,9,1
622002,Idaiyathur,Pudukkottai,Tamil Nadu,10.3586,78.6648,11,4
622003,Aharapatti,Pudukkottai,Tamil Nadu,10.3434,78.737,6,4
622004,Pudukkottai Ind. Estate,Pudukkottai,Tamil Nadu,10.4246,78.87,4,4
622005,Pudukkottai Collectrate,Pudukkottai,Tamil Nadu,10.3559,78.6876,3,1
622101,Annavasal,Pudukkottai,Tamil Nadu,10.4836,78.715,7,4
622102,Ennai,Pudukkottai,Tamil Nadu,10.5173,78.8375,10,4
622103,Muckanamalaipatti,Pudukkottai,Tamil Nadu,10.4761,78.7619,3,1
622104,Kudimianmalai,Pudukkottai,Tamil Nadu,10.3975,78.6983,5,4
622201,Arimalam,Pudukkottai,Tamil Nadu,10.3629,78.7895,7,4
622202,Kilanilai,Pudukkottai,Tamil Nadu,10.2402,78.84,7,4
622203,Adanakottai,Pudukkottai,Tamil Nadu,10.603,79.1347,12,4
622204,Irumbanadu,Pudukkottai,Tamil Nadu,10.067,78.9756,6,4
622209,Kallur-kilanilai,Pudukkottai,Tamil Nadu,10.1691,78.8555,5,4
622301,Pudukkottaividuthi,Pudukkottai,Tamil Nadu,10.3793,78.8834,16,4
622302,Aambukoil,Pudukkottai,Tamil Nadu,10.3586,78.8812,12,4
622303,Kaikurichi,Pudukkottai,Tamil Nadu,10.3723,78.8892,9,4
622304,Anavayal,Pudukkottai,Tamil Nadu,10.3586,79.0613,9,4
622401,Alavayal,Pudukkottai,Tamil Nadu,10.3586,78.8812,6,4
622402,Arasamalai,Pudukkottai,Tamil Nadu,10.3121,78.6356,5,4
622403,Melasivapuri,Pudukkottai,Tamil Nadu,10.2016,78.5029,5,4
622404,Kottur,Pudukkottai,Tamil Nadu,10.3334,78.7056,4,4
622407,Pudupatti (Pudukkottai),Pudukkottai,Tamil Nadu,10.2803,78.536,4,4
622409,Kannanur,Pudukkottai,Tamil Nadu,10.3098,78.7818,4,4
622411,Valayapatti (Pudukkottai),Pudukkottai,Tamil Nadu,10.3468,78.6818,2,1
622412,Gudalur,Pudukkottai,Tamil Nadu,10.3468,78.6818,5,4
622422,Namanasamudram,Pudukkottai,Tamil Nadu,10.3586,78.8812,3,4
622501,Cauvery Nagar,Pudukkottai,Tamil Nadu,10.4678,78.7836,6,4
622502,Kalamavur,Pudukkottai,Tamil Nadu,10.5947,78.6502,12,4
622503,Athanur,Pudukkottai,Tamil Nadu,10.4599,78.7186,5,1
622504,Kulathur (Pudukkottai),Pudukkottai,Tamil Nadu,10.5813,78.8155,9,4
622505,Ramachandrapuram (Pudukkottai),Pudukkottai,Tamil Nadu,10.2313,78.7837,4,4
622506,Rayavaram (Pudukkottai),Pudukkottai,Tamil Nadu,10.2785,78.8268,5,4
622507,Kulathupatti,Pudukkottai,Tamil Nadu,10.2562,78.75,5,4
622515,Avur,Pudukkottai,Tamil Nadu,10.6564,78.6969,6,4
623115,Idivilagi,Ramanathapuram,Tamil Nadu,9.2328,78.3533,9,4
623120,Kuruvadi,Ramanathapuram,Tamil Nadu,9.1901,78.4271,6,4
623135,Kannirajapuram,Ramanathapuram,Tamil Nadu,9.1181,78.3683,4,4
623308,Andavoorani,Ramanathapuram,Tamil Nadu,9.8661,78.936,8,4
623315,Nilamalagiamangalam,Ramanathapuram,Tamil Nadu,9.8661,78.936,3,1
623401,Anandur,Ramanathapuram,Tamil Nadu,9.7529,78.7646,6,4
623402,Chinnakeeramangalam,Ramanathapuram,Tamil Nadu,9.6239,78.7532,6,4
623403,Karankadu,Ramanathapuram,Tamil Nadu,9.6474,78.9581,4,4
623404,Nagarikathan,Ramanathapuram,Tamil Nadu,9.4401,78.6733,2,1
623406,Marungoor,Ramanathapuram,Tamil Nadu,9.4401,78.6733,3,4
623407,Anjukottai,Ramanathapuram,Tamil Nadu,9.4482,78.6733,6,4
623409,Kurumilangudi,Ramanathapuram,Tamil Nadu,9.7604,79.0374,4,4
623501,Ramanathapuram Bazaar,Ramanathapuram,Tamil Nadu,9.4401,78.6733,2,1
623502,Achunthanvayal,Ramanathapuram,Tamil Nadu,9.4401,78.6733,6,4
623503,Ramanathapuram Collectorate,Ramanathapuram,Tamil Nadu,9.4401,78.6733,2,1
623504,Kattoorani,Ramanathapuram,Tamil Nadu,9.4401,78.6733,8,4
623512,Alagankulam,Ramanathapuram,Tamil Nadu,9.2881,78.9143,2,1
623513,Athiyuhtu,Ramanathapuram,Tamil Nadu,9.2881,78.9143,4,1
623514,Devipattinam,Ramanathapuram,Tamil Nadu,9.4776,78.8956,4,4
623515,Ervadi,Ramanathapuram,Tamil Nadu,9.2272,78.7283,3,4
623516,Irumeni,Ramanathapuram,Tamil Nadu,9.3081,79.0317,3,4
623517,Kanjirangudi,Ramanathapuram,Tamil Nadu,9.2318,78.7854,5,4
623518,Mandapam,Ramanathapuram,Tamil Nadu,9.2757,79.1236,2,4
623519,Mandapam Camp,Ramanathapuram,Tamil Nadu,9.2691,79.1073,3,4
623520,Marine Fisheries,Ramanathapuram,Tamil Nadu,9.4253,78.8043,1,1
623521,Akkamadam,Ramanathapuram,Tamil Nadu,9.4401,78.6733,2,4
623522,Panaikulam,Ramanathapuram,Tamil Nadu,9.3756,78.954,2,4
623523,Kalimangundu,Ramanathapuram,Tamil Nadu,9.2726,78.9023,7,4
623524,Pudumadam,Ramanathapuram,Tamil Nadu,9.4253,78.8043,2,1
623525,Ariyankottai,Ramanathapuram,Tamil Nadu,9.6056,78.8066,9,4
623526,Olaikuda,Ramanathapuram,Tamil Nadu,9.4401,78.6733,4,4
623527,Ariyakudi,Ramanathapuram,Tamil Nadu,9.4269,78.6934,13,4
623528,Sikkal (Ramanathapuram),Ramanathapuram,Tamil Nadu,9.2235,78.6339,6,4
623529,Ariyangundu,Ramanathapuram,Tamil Nadu,9.4253,78.8043,2,1
623530,Kavanur (TOR),Ramanathapuram,Tamil Nadu,9.4401,78.6733,5,4
623531,Kothiyarkottai,Ramanathapuram,Tamil Nadu,9.6992,78.9812,3,4
623532,Kuthakottai,Ramanathapuram,Tamil Nadu,9.4401,78.6733,6,1
623533,Ekkakudi,Ramanathapuram,Tamil Nadu,9.4401,78.6733,6,4
623534,Mangundu,Ramanathapuram,Tamil Nadu,9.4401,78.762,4,4
623536,Perungulam (Ramanathapuram),Ramanathapuram,Tamil Nadu,9.4401,78.6733,6,4
623537,Naranamangalam,Ramanathapuram,Tamil Nadu,9.5299,78.8616,4,4
623538,Arunoothimangalam,Ramanathapuram,Tamil Nadu,9.7112,78.8363,7,4
623566,Ervadi Dargha,Ramanathapuram,Tamil Nadu,9.4394,78.7666,1,1
623601,Abiramam,Ramanathapuram,Tamil Nadu,9.6178,78.3945,11,4
623603,Kamudi,Ramanathapuram,Tamil Nadu,9.4401,78.6733,12,4
623604,Kottaimedu,Ramanathapuram,Tamil Nadu,9.4099,78.3965,3,4
623605,Eluvanur,Ramanathapuram,Tamil Nadu,9.5016,78.3629,4,4
623608,Kamudakudi,Ramanathapuram,Tamil Nadu,9.4906,78.5894,10,4
623701,Alimadurai,Ramanathapuram,Tamil Nadu,9.5282,78.6143,11,4
623703,Kadaladi (Ramanathapuram),Ramanathapuram,Tamil Nadu,9.3962,78.432,11,4
623704,Chithrankudi,Ramanathapuram,Tamil Nadu,9.7477,78.1944,11,4
623705,Akkiramesi,Ramanathapuram,Tamil Nadu,9.4401,78.6733,10,4
623706,Kilathooval,Ramanathapuram,Tamil Nadu,9.4401,78.6733,9,4
623707,Bharathinagar,Ramanathapuram,Tamil Nadu,9.5696,78.4393,4,1
623708,Peraiyur (Ramanathapuram),Ramanathapuram,Tamil Nadu,9.3571,78.4494,2,4
623711,Kakkur,Ramanathapuram,Tamil Nadu,9.3334,78.5972,5,4
623712,Alanganoor,Ramanathapuram,Tamil Nadu,9.4185,78.6109,8,4
623806,Sathaksalai,Ramanathapuram,Tamil Nadu,9.5186,78.5973,1,1
624001,Dindigul Fort,Dindigul,Tamil Nadu,10.3315,78.1048,4,1
624002,Begampur (Dindigul),Dindigul,Tamil Nadu,10.2612,78.0538,11,4
624003,Dindigul Bus Stand,Dindigul,Tamil Nadu,10.3898,77.82,10,4
624004,Dindigul Collectorate,Dindigul,Tamil Nadu,10.3315,78.1048,3,1
624005,Balakrishnapurampudur,Dindigul,Tamil Nadu,10.3898,77.82,14,4
624101,Adukkam,Dindigul,Tamil Nadu,10.3898,77.82,17,4
624103,Kavunji,Dindigul,Tamil Nadu,10.3106,77.4806,13,4
624201,Ammayanaickanur,Dindigul,Tamil Nadu,10.2082,78.2556,5,4
624202,Batlagundu,Dindigul,Tamil Nadu,10.322,77.858,16,4
624204,Devarappanpatti,Dindigul,Tamil Nadu,10.3898,77.82,5,4
624206,Ammapatti,Dindigul,Tamil Nadu,10.4075,77.8788,7,4
624208,Nilakottai H.O,Dindigul,Tamil Nadu,10.4612,77.7787,1,1
624210,Moolaiyar,Dindigul,Tamil Nadu,10.2793,77.6285,2,4
624211,Ayyankottai,Dindigul,Tamil Nadu,10.2123,77.7609,5,4
624212,Adalur,Dindigul,Tamil Nadu,10.3898,77.82,16,4
624215,Kariampatti,Dindigul,Tamil Nadu,10.798,78.163,9,4
624216,Kamanur,Dindigul,Tamil Nadu,10.2962,77.6842,4,4
624219,Anaipatti,Dindigul,Tamil Nadu,10.2722,78.1358,9,4
624220,Kunnuvarankottai,Dindigul,Tamil Nadu,10.0941,77.7406,7,4
624301,Chinnalapatti,Dindigul,Tamil Nadu,10.2848,77.9233,1,4
624302,Gandhigram (Dindigul),Dindigul,Tamil Nadu,10.2771,77.9195,7,4
624303,Alamarathupatti,Dindigul,Tamil Nadu,10.3898,77.82,6,4
624304,Avilipatti,Dindigul,Tamil Nadu,10.2372,78.1347,12,4
624306,Kambiliampatti,Dindigul,Tamil Nadu,10.3806,78.0537,11,4
624307,Narasingapuram,Dindigul,Tamil Nadu,10.3061,77.9627,3,4
624308,Anjukulipatti,Dindigul,Tamil Nadu,10.2505,78.1202,9,4
624401,Avichipatti,Dindigul,Tamil Nadu,10.2522,78.1521,21,4
624402,Boothagudi,Dindigul,Tamil Nadu,10.2656,78.3104,6,4
624403,Sendurai (Dindigul),Dindigul,Tamil Nadu,10.2978,78.0752,5,4
624601,Palani Bazaar,Dindigul,Tamil Nadu,10.4656,77.7684,6,1
624610,Balasamudram (Dindigul),Dindigul,Tamil Nadu,10.419,77.4992,2,4
624612,Ambilikai,Dindigul,Tamil Nadu,10.4208,77.7952,7,4
624613,Amarapundi,Dindigul,Tamil Nadu,10.5031,77.7061,8,4
624614,Chatrapatti (Dindigul),Dindigul,Tamil Nadu,10.488,77.8627,12,4
624615,Chinnakalayamputhur,Dindigul,Tamil Nadu,10.3898,77.82,8,4
624616,Aranmanaivalasu,Dindigul,Tamil Nadu,10.4958,77.7595,13,4
624617,Appanuthu,Dindigul,Tamil Nadu,10.5426,77.5985,11,4
624618,Kodaimangalam,Dindigul,Tamil Nadu,10.5156,77.4847,8,4
624619,Arasappapillaipatti,Dindigul,Tamil Nadu,10.4223,77.8097,16,4
624620,Alambadi,Dindigul,Tamil Nadu,10.3898,77.82,11,4
624621,Andipatti,Dindigul,Tamil Nadu,10.2079,77.8657,5,4
624622,Ammapatti,Dindigul,Tamil Nadu,10.4371,77.9116,10,4
624701,Attur,Dindigul,Tamil Nadu,10.2876,77.852,1,4
624702,Achanampatti,Dindigul,Tamil Nadu,10.5202,78.0467,6,4
624703,Alambadimines,Dindigul,Tamil Nadu,10.3898,77.82,7,4
624704,Idayakottai,Dindigul,Tamil Nadu,10.3898,77.82,6,4
624705,Dharmathupatti,Dindigul,Tamil Nadu,10.3699,77.8612,8,4
624706,Kovilur,Dindigul,Tamil Nadu,10.5841,78.0555,8,4
624707,Mallayapuram,Dindigul,Tamil Nadu,10.4429,77.8715,5,4
624708,Bodikamanvadi,Dindigul,Tamil Nadu,10.3898,77.82,7,4
624709,Agaram,Dindigul,Tamil Nadu,10.4704,77.975,10,4
624710,Alagapuri,Dindigul,Tamil Nadu,10.5464,77.9203,15,4
624711,Kasipalayam (Dindigul),Dindigul,Tamil Nadu,10.6019,77.9298,7,4
624712,Chinnakkampatti,Dindigul,Tamil Nadu,10.4837,77.9689,4,4
624801,Ayyalur,Dindigul,Tamil Nadu,10.345,77.9928,6,4
624802,Bojanampatti,Dindigul,Tamil Nadu,10.4264,77.9659,11,4
625001,Madurai Bazaar,Madurai,Tamil Nadu,9.9919,78.1647,13,1
625002,Madurai Bibikulam,Madurai,Tamil Nadu,9.921,78.0063,8,4
625003,Alagappa Nagar,Madurai,Tamil Nadu,9.9181,78.0807,4,4
625004,Pasumalai,Madurai,Tamil Nadu,9.8961,78.0813,1,4
625005,Harveypatti,Madurai,Tamil Nadu,9.8694,78.0664,3,4
625006,Pandian Nagar,Madurai,Tamil Nadu,9.9919,78.1647,4,1
625007,Denobli Press,Madurai,Tamil Nadu,9.9919,78.1647,4,1
625008,Austinpatti,Madurai,Tamil Nadu,9.8444,78.0164,6,4
625009,Anuppanadi Housing Board Colon,Madurai,Tamil Nadu,9.8908,78.1503,9,4
625011,Subramaniapuram (Madurai),Madurai,Tamil Nadu,9.9485,78.1616,2,1
625012,Avanivapuram,Madurai,Tamil Nadu,9.9,78.1222,2,4
625014,Madurai North,Madurai,Tamil Nadu,9.9996,78.1377,9,4
625015,Thiagarajar Engg College,Madurai,Tamil Nadu,9.9485,78.1616,1,1
625016,Madurai Railway Divl Office,Madurai,Tamil Nadu,9.9234000000000009,78.0898,9,4
625017,Anaiyur,Madurai,Tamil Nadu,9.9302,78.1128,5,4
625018,Kumaram,Madurai,Tamil Nadu,9.9772,78.0934,6,4
